,Unnamed: 0,filepaths,pipelines,groups,contrast
9660,12228,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-559_right-hand_spm-5-0-0_con.nii,spm-5-0-0,559,right-hand
9661,12229,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-559_right-hand_spm-5-0-1_con.nii,spm-5-0-1,559,right-hand
9684,12252,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-55_right-hand_spm-5-0-0_con.nii,spm-5-0-0,55,right-hand
9685,12253,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-55_right-hand_spm-5-0-1_con.nii,spm-5-0-1,55,right-hand
9708,12300,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-561_right-hand_spm-5-0-0_con.nii,spm-5-0-0,561,right-hand
9709,12301,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-561_right-hand_spm-5-0-1_con.nii,spm-5-0-1,561,right-hand
9732,12324,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-562_right-hand_spm-5-0-0_con.nii,spm-5-0-0,562,right-hand
9733,12325,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-562_right-hand_spm-5-0-1_con.nii,spm-5-0-1,562,right-hand
9756,12348,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-563_right-hand_spm-5-0-0_con.nii,spm-5-0-0,563,right-hand
9757,12349,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-563_right-hand_spm-5-0-1_con.nii,spm-5-0-1,563,right-hand
9780,12372,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-564_right-hand_spm-5-0-0_con.nii,spm-5-0-0,564,right-hand
9781,12373,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-564_right-hand_spm-5-0-1_con.nii,spm-5-0-1,564,right-hand
9804,12396,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-565_right-hand_spm-5-0-0_con.nii,spm-5-0-0,565,right-hand
9805,12397,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-565_right-hand_spm-5-0-1_con.nii,spm-5-0-1,565,right-hand
9828,12420,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-566_right-hand_spm-5-0-0_con.nii,spm-5-0-0,566,right-hand
9829,12421,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-566_right-hand_spm-5-0-1_con.nii,spm-5-0-1,566,right-hand
9852,12444,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-567_right-hand_spm-5-0-0_con.nii,spm-5-0-0,567,right-hand
9853,12445,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-567_right-hand_spm-5-0-1_con.nii,spm-5-0-1,567,right-hand
9876,12492,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-569_right-hand_spm-5-0-0_con.nii,spm-5-0-0,569,right-hand
9877,12493,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-569_right-hand_spm-5-0-1_con.nii,spm-5-0-1,569,right-hand
9900,12516,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-56_right-hand_spm-5-0-0_con.nii,spm-5-0-0,56,right-hand
9901,12517,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-56_right-hand_spm-5-0-1_con.nii,spm-5-0-1,56,right-hand
9924,12540,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-570_right-hand_spm-5-0-0_con.nii,spm-5-0-0,570,right-hand
9925,12541,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-570_right-hand_spm-5-0-1_con.nii,spm-5-0-1,570,right-hand
9948,12564,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-571_right-hand_spm-5-0-0_con.nii,spm-5-0-0,571,right-hand
9949,12565,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-571_right-hand_spm-5-0-1_con.nii,spm-5-0-1,571,right-hand
9972,12588,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-572_right-hand_spm-5-0-0_con.nii,spm-5-0-0,572,right-hand
9973,12589,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-572_right-hand_spm-5-0-1_con.nii,spm-5-0-1,572,right-hand
9996,12636,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-574_right-hand_spm-5-0-0_con.nii,spm-5-0-0,574,right-hand
9997,12637,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-574_right-hand_spm-5-0-1_con.nii,spm-5-0-1,574,right-hand
10020,12684,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-576_right-hand_spm-5-0-0_con.nii,spm-5-0-0,576,right-hand
10021,12685,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-576_right-hand_spm-5-0-1_con.nii,spm-5-0-1,576,right-hand
10044,12708,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-577_right-hand_spm-5-0-0_con.nii,spm-5-0-0,577,right-hand
10045,12709,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-577_right-hand_spm-5-0-1_con.nii,spm-5-0-1,577,right-hand
10068,12732,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-578_right-hand_spm-5-0-0_con.nii,spm-5-0-0,578,right-hand
10069,12733,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-578_right-hand_spm-5-0-1_con.nii,spm-5-0-1,578,right-hand
10092,12756,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-579_right-hand_spm-5-0-0_con.nii,spm-5-0-0,579,right-hand
10093,12757,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-579_right-hand_spm-5-0-1_con.nii,spm-5-0-1,579,right-hand
10116,12780,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-57_right-hand_spm-5-0-0_con.nii,spm-5-0-0,57,right-hand
10117,12781,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-57_right-hand_spm-5-0-1_con.nii,spm-5-0-1,57,right-hand
10140,12804,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-580_right-hand_spm-5-0-0_con.nii,spm-5-0-0,580,right-hand
10141,12805,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-580_right-hand_spm-5-0-1_con.nii,spm-5-0-1,580,right-hand
10164,12828,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-581_right-hand_spm-5-0-0_con.nii,spm-5-0-0,581,right-hand
10165,12829,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-581_right-hand_spm-5-0-1_con.nii,spm-5-0-1,581,right-hand
10188,12852,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-582_right-hand_spm-5-0-0_con.nii,spm-5-0-0,582,right-hand
10189,12853,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-582_right-hand_spm-5-0-1_con.nii,spm-5-0-1,582,right-hand
10212,12876,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-583_right-hand_spm-5-0-0_con.nii,spm-5-0-0,583,right-hand
10213,12877,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-583_right-hand_spm-5-0-1_con.nii,spm-5-0-1,583,right-hand
10236,12924,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-585_right-hand_spm-5-0-0_con.nii,spm-5-0-0,585,right-hand
10237,12925,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-585_right-hand_spm-5-0-1_con.nii,spm-5-0-1,585,right-hand
10260,12948,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-586_right-hand_spm-5-0-0_con.nii,spm-5-0-0,586,right-hand
10261,12949,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-586_right-hand_spm-5-0-1_con.nii,spm-5-0-1,586,right-hand
10284,12972,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-587_right-hand_spm-5-0-0_con.nii,spm-5-0-0,587,right-hand
10285,12973,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-587_right-hand_spm-5-0-1_con.nii,spm-5-0-1,587,right-hand
10308,12996,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-588_right-hand_spm-5-0-0_con.nii,spm-5-0-0,588,right-hand
10309,12997,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-588_right-hand_spm-5-0-1_con.nii,spm-5-0-1,588,right-hand
10332,13020,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-589_right-hand_spm-5-0-0_con.nii,spm-5-0-0,589,right-hand
10333,13021,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-589_right-hand_spm-5-0-1_con.nii,spm-5-0-1,589,right-hand
10356,13044,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-58_right-hand_spm-5-0-0_con.nii,spm-5-0-0,58,right-hand
10357,13045,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-58_right-hand_spm-5-0-1_con.nii,spm-5-0-1,58,right-hand
10380,13068,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-590_right-hand_spm-5-0-0_con.nii,spm-5-0-0,590,right-hand
10381,13069,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-590_right-hand_spm-5-0-1_con.nii,spm-5-0-1,590,right-hand
10404,13092,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-591_right-hand_spm-5-0-0_con.nii,spm-5-0-0,591,right-hand
10405,13093,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-591_right-hand_spm-5-0-1_con.nii,spm-5-0-1,591,right-hand
10428,13116,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-592_right-hand_spm-5-0-0_con.nii,spm-5-0-0,592,right-hand
10429,13117,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-592_right-hand_spm-5-0-1_con.nii,spm-5-0-1,592,right-hand
10452,13140,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-593_right-hand_spm-5-0-0_con.nii,spm-5-0-0,593,right-hand
10453,13141,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-593_right-hand_spm-5-0-1_con.nii,spm-5-0-1,593,right-hand
10476,13164,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-594_right-hand_spm-5-0-0_con.nii,spm-5-0-0,594,right-hand
10477,13165,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-594_right-hand_spm-5-0-1_con.nii,spm-5-0-1,594,right-hand
10500,13188,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-595_right-hand_spm-5-0-0_con.nii,spm-5-0-0,595,right-hand
10501,13189,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-595_right-hand_spm-5-0-1_con.nii,spm-5-0-1,595,right-hand
10524,13236,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-597_right-hand_spm-5-0-0_con.nii,spm-5-0-0,597,right-hand
10525,13237,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-597_right-hand_spm-5-0-1_con.nii,spm-5-0-1,597,right-hand
10548,13260,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-598_right-hand_spm-5-0-0_con.nii,spm-5-0-0,598,right-hand
10549,13261,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-598_right-hand_spm-5-0-1_con.nii,spm-5-0-1,598,right-hand
10572,13284,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-599_right-hand_spm-5-0-0_con.nii,spm-5-0-0,599,right-hand
10573,13285,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-599_right-hand_spm-5-0-1_con.nii,spm-5-0-1,599,right-hand
10596,13308,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-59_right-hand_spm-5-0-0_con.nii,spm-5-0-0,59,right-hand
10597,13309,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-59_right-hand_spm-5-0-1_con.nii,spm-5-0-1,59,right-hand
10620,13356,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-600_right-hand_spm-5-0-0_con.nii,spm-5-0-0,600,right-hand
10621,13357,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-600_right-hand_spm-5-0-1_con.nii,spm-5-0-1,600,right-hand
10644,13380,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-601_right-hand_spm-5-0-0_con.nii,spm-5-0-0,601,right-hand
10645,13381,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-601_right-hand_spm-5-0-1_con.nii,spm-5-0-1,601,right-hand
10668,13404,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-602_right-hand_spm-5-0-0_con.nii,spm-5-0-0,602,right-hand
10669,13405,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-602_right-hand_spm-5-0-1_con.nii,spm-5-0-1,602,right-hand
10692,13428,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-603_right-hand_spm-5-0-0_con.nii,spm-5-0-0,603,right-hand
10693,13429,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-603_right-hand_spm-5-0-1_con.nii,spm-5-0-1,603,right-hand
10716,13452,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-604_right-hand_spm-5-0-0_con.nii,spm-5-0-0,604,right-hand
10717,13453,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-604_right-hand_spm-5-0-1_con.nii,spm-5-0-1,604,right-hand
10740,13476,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-605_right-hand_spm-5-0-0_con.nii,spm-5-0-0,605,right-hand
10741,13477,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-605_right-hand_spm-5-0-1_con.nii,spm-5-0-1,605,right-hand
10764,13500,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-606_right-hand_spm-5-0-0_con.nii,spm-5-0-0,606,right-hand
10765,13501,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-606_right-hand_spm-5-0-1_con.nii,spm-5-0-1,606,right-hand
10788,13524,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-607_right-hand_spm-5-0-0_con.nii,spm-5-0-0,607,right-hand
10789,13525,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-607_right-hand_spm-5-0-1_con.nii,spm-5-0-1,607,right-hand
10812,13548,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-608_right-hand_spm-5-0-0_con.nii,spm-5-0-0,608,right-hand
10813,13549,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-608_right-hand_spm-5-0-1_con.nii,spm-5-0-1,608,right-hand
10836,13572,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-609_right-hand_spm-5-0-0_con.nii,spm-5-0-0,609,right-hand
10837,13573,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-609_right-hand_spm-5-0-1_con.nii,spm-5-0-1,609,right-hand
10860,13596,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-60_right-hand_spm-5-0-0_con.nii,spm-5-0-0,60,right-hand
10861,13597,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-60_right-hand_spm-5-0-1_con.nii,spm-5-0-1,60,right-hand
10884,13620,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-610_right-hand_spm-5-0-0_con.nii,spm-5-0-0,610,right-hand
10885,13621,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-610_right-hand_spm-5-0-1_con.nii,spm-5-0-1,610,right-hand
10908,13644,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-611_right-hand_spm-5-0-0_con.nii,spm-5-0-0,611,right-hand
10909,13645,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-611_right-hand_spm-5-0-1_con.nii,spm-5-0-1,611,right-hand
10932,13668,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-612_right-hand_spm-5-0-0_con.nii,spm-5-0-0,612,right-hand
10933,13669,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-612_right-hand_spm-5-0-1_con.nii,spm-5-0-1,612,right-hand
10956,13692,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-613_right-hand_spm-5-0-0_con.nii,spm-5-0-0,613,right-hand
10957,13693,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-613_right-hand_spm-5-0-1_con.nii,spm-5-0-1,613,right-hand
10980,13716,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-614_right-hand_spm-5-0-0_con.nii,spm-5-0-0,614,right-hand
10981,13717,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-614_right-hand_spm-5-0-1_con.nii,spm-5-0-1,614,right-hand
11004,13764,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-616_right-hand_spm-5-0-0_con.nii,spm-5-0-0,616,right-hand
11005,13765,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-616_right-hand_spm-5-0-1_con.nii,spm-5-0-1,616,right-hand
11028,13788,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-617_right-hand_spm-5-0-0_con.nii,spm-5-0-0,617,right-hand
11029,13789,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-617_right-hand_spm-5-0-1_con.nii,spm-5-0-1,617,right-hand
11052,13836,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-619_right-hand_spm-5-0-0_con.nii,spm-5-0-0,619,right-hand
11053,13837,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-619_right-hand_spm-5-0-1_con.nii,spm-5-0-1,619,right-hand
11076,13860,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-61_right-hand_spm-5-0-0_con.nii,spm-5-0-0,61,right-hand
11077,13861,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-61_right-hand_spm-5-0-1_con.nii,spm-5-0-1,61,right-hand
11100,13884,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-620_right-hand_spm-5-0-0_con.nii,spm-5-0-0,620,right-hand
11101,13885,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-620_right-hand_spm-5-0-1_con.nii,spm-5-0-1,620,right-hand
11124,13932,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-622_right-hand_spm-5-0-0_con.nii,spm-5-0-0,622,right-hand
11125,13933,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-622_right-hand_spm-5-0-1_con.nii,spm-5-0-1,622,right-hand
11148,13956,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-623_right-hand_spm-5-0-0_con.nii,spm-5-0-0,623,right-hand
11149,13957,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-623_right-hand_spm-5-0-1_con.nii,spm-5-0-1,623,right-hand
11172,13980,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-624_right-hand_spm-5-0-0_con.nii,spm-5-0-0,624,right-hand
11173,13981,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-624_right-hand_spm-5-0-1_con.nii,spm-5-0-1,624,right-hand
11196,14004,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-625_right-hand_spm-5-0-0_con.nii,spm-5-0-0,625,right-hand
11197,14005,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-625_right-hand_spm-5-0-1_con.nii,spm-5-0-1,625,right-hand
11220,14028,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-626_right-hand_spm-5-0-0_con.nii,spm-5-0-0,626,right-hand
11221,14029,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-626_right-hand_spm-5-0-1_con.nii,spm-5-0-1,626,right-hand
11244,14100,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-629_right-hand_spm-5-0-0_con.nii,spm-5-0-0,629,right-hand
11245,14101,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-629_right-hand_spm-5-0-1_con.nii,spm-5-0-1,629,right-hand
11268,14124,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-62_right-hand_spm-5-0-0_con.nii,spm-5-0-0,62,right-hand
11269,14125,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-62_right-hand_spm-5-0-1_con.nii,spm-5-0-1,62,right-hand
11292,14148,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-630_right-hand_spm-5-0-0_con.nii,spm-5-0-0,630,right-hand
11293,14149,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-630_right-hand_spm-5-0-1_con.nii,spm-5-0-1,630,right-hand
11316,14196,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-632_right-hand_spm-5-0-0_con.nii,spm-5-0-0,632,right-hand
11317,14197,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-632_right-hand_spm-5-0-1_con.nii,spm-5-0-1,632,right-hand
11340,14220,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-633_right-hand_spm-5-0-0_con.nii,spm-5-0-0,633,right-hand
11341,14221,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-633_right-hand_spm-5-0-1_con.nii,spm-5-0-1,633,right-hand
11364,14244,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-634_right-hand_spm-5-0-0_con.nii,spm-5-0-0,634,right-hand
11365,14245,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-634_right-hand_spm-5-0-1_con.nii,spm-5-0-1,634,right-hand
11388,14292,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-636_right-hand_spm-5-0-0_con.nii,spm-5-0-0,636,right-hand
11389,14293,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-636_right-hand_spm-5-0-1_con.nii,spm-5-0-1,636,right-hand
11412,14316,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-637_right-hand_spm-5-0-0_con.nii,spm-5-0-0,637,right-hand
11413,14317,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-637_right-hand_spm-5-0-1_con.nii,spm-5-0-1,637,right-hand
11436,14340,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-638_right-hand_spm-5-0-0_con.nii,spm-5-0-0,638,right-hand
11437,14341,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-638_right-hand_spm-5-0-1_con.nii,spm-5-0-1,638,right-hand
11460,14364,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-639_right-hand_spm-5-0-0_con.nii,spm-5-0-0,639,right-hand
11461,14365,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-639_right-hand_spm-5-0-1_con.nii,spm-5-0-1,639,right-hand
11484,14388,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-63_right-hand_spm-5-0-0_con.nii,spm-5-0-0,63,right-hand
11485,14389,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-63_right-hand_spm-5-0-1_con.nii,spm-5-0-1,63,right-hand
11508,14412,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-640_right-hand_spm-5-0-0_con.nii,spm-5-0-0,640,right-hand
11509,14413,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-640_right-hand_spm-5-0-1_con.nii,spm-5-0-1,640,right-hand
11532,14460,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-642_right-hand_spm-5-0-0_con.nii,spm-5-0-0,642,right-hand
11533,14461,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-642_right-hand_spm-5-0-1_con.nii,spm-5-0-1,642,right-hand
11556,14532,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-645_right-hand_spm-5-0-0_con.nii,spm-5-0-0,645,right-hand
11557,14533,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-645_right-hand_spm-5-0-1_con.nii,spm-5-0-1,645,right-hand
11580,14556,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-646_right-hand_spm-5-0-0_con.nii,spm-5-0-0,646,right-hand
11581,14557,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-646_right-hand_spm-5-0-1_con.nii,spm-5-0-1,646,right-hand
11604,14580,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-647_right-hand_spm-5-0-0_con.nii,spm-5-0-0,647,right-hand
11605,14581,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-647_right-hand_spm-5-0-1_con.nii,spm-5-0-1,647,right-hand
11628,14628,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-649_right-hand_spm-5-0-0_con.nii,spm-5-0-0,649,right-hand
11629,14629,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-649_right-hand_spm-5-0-1_con.nii,spm-5-0-1,649,right-hand
